,type_property,type_subproperty,price,locality,netHabitableSurface,nr_bedrooms,kitchen_installed,nr_facades,hasGarden,garden_m2,hasTerrace,terrace_m2,furnished_YN,swimpool_YN,type_of_sale,land,basement,building,fireplaceExist
8918531,HOUSE,APARTMENT_BLOCK,690000,4317,627,14,False,0,False,0,True,147,False,False,,0,627,,False
8844053,HOUSE,HOUSE,105000,4602,145,3,False,0,False,0,True,0,False,False,isUnderOption,0,145,,False
8928570,HOUSE,APARTMENT_BLOCK,890000,1030,0,4,False,0,False,0,False,0,False,False,,0,0,TO_BE_DONE_UP,False
7865038,HOUSE,APARTMENT_BLOCK,229000,4040,194,2,True,0,False,0,False,0,False,False,,0,194,,False
8828183,HOUSE,MIXED_USE_BUILDING,299500,1300,386,2,True,0,False,0,True,0,False,False,isUnderOption,315,315,,False
8889592,HOUSE,APARTMENT_BLOCK,349999,4040,0,5,False,0,False,0,False,0,False,False,,133,133,,False
8262458,HOUSE,MIXED_USE_BUILDING,1500000,1080,1010,0,False,0,False,0,False,0,False,False,,0,1010,,False
8398787,OFFICE,OFFICES,445000,1070,360,0,False,0,False,0,True,30,False,False,,721,721,,False
8927883,HOUSE,MIXED_USE_BUILDING,189000,4400,0,2,True,0,False,0,False,0,False,False,,155,20,TO_BE_DONE_UP,False
8918270,HOUSE,APARTMENT_BLOCK,320000,9000,126,0,True,0,False,0,True,10,False,False,,77,36,AS_NEW,False
8460553,HOUSE,MIXED_USE_BUILDING,375000,9500,0,0,False,0,False,0,False,0,False,False,isNotarySale,150,150,,False
8903952,HOUSE,MIXED_USE_BUILDING,400000,7740,0,5,True,0,False,0,False,0,False,False,isNotarySale,823,823,GOOD,False
8955993,HOUSE,APARTMENT_BLOCK,535000,8300,200,0,True,0,False,0,False,0,False,False,isNewClassified,0,200,JUST_RENOVATED,False
8955773,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,895000,8840,3660,0,False,0,False,0,False,0,False,False,isNewClassified,3660,3660,,False
8952331,APARTMENT,APARTMENT,299000,3800,294,0,False,0,False,0,False,0,False,False,isNewClassified,0,294,GOOD,False
8918302,COMMERCIAL,BUSINESS,275000,9950,98,0,True,0,False,0,False,0,False,False,,100,100,,False
7861764,COMMERCIAL,HOTEL_RESTAURANT_CAFE,156000,4000,0,0,False,0,False,0,False,0,False,False,,0,0,AS_NEW,False
8705266,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,175000,6181,240,0,True,0,False,0,True,0,False,False,,0,240,GOOD,False
8824207,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,365000,2980,200,0,False,0,True,165,True,27,False,False,,289,289,,False
8936666,HOUSE,APARTMENT_BLOCK,475000,1070,180,3,False,0,False,0,False,0,False,False,isNewClassified,0,180,,False
8712159,HOUSE,MIXED_USE_BUILDING,275000,6000,210,2,True,0,False,0,False,0,False,False,,0,210,GOOD,False
7824548,HOUSE,APARTMENT_BLOCK,239000,7000,150,6,False,0,False,0,False,0,False,False,,0,150,TO_BE_DONE_UP,False
8616521,HOUSE,APARTMENT_BLOCK,415000,5060,300,7,False,0,False,0,True,0,False,False,,280,280,GOOD,False
8821221,HOUSE,MIXED_USE_BUILDING,630000,1930,282,0,True,0,False,0,True,100,False,False,,0,282,,False
8835115,HOUSE,APARTMENT_BLOCK,750000,1000,220,4,True,0,False,0,False,0,False,False,,0,220,,False
8928574,HOUSE,MIXED_USE_BUILDING,249900,4040,112,3,False,0,False,0,True,0,False,False,,230,230,,False
8510756,HOUSE,APARTMENT_BLOCK,280000,6030,0,8,True,0,False,0,False,0,False,False,,0,0,TO_BE_DONE_UP,False
7971223,HOUSE,HOUSE,295000,8760,0,2,False,0,False,0,False,0,False,False,,250,250,Not specified,False
8940323,HOUSE,HOUSE,415000,3520,292,4,False,0,False,0,False,0,False,False,isNewClassified,890,890,,False
8955115,HOUSE,APARTMENT_BLOCK,425000,4020,233,3,True,0,False,0,False,0,False,False,isNewClassified,125,125,,False
8942234,HOUSE,APARTMENT_BLOCK,649000,1700,280,3,False,0,False,0,False,0,False,False,isNewClassified,225,35,GOOD,False
8938275,HOUSE,APARTMENT_BLOCK,675000,2275,525,11,False,0,False,0,True,0,False,False,isNewClassified,1250,1250,,False
8938195,HOUSE,HOUSE,899000,9000,370,5,False,0,False,0,False,0,False,False,isNewClassified,292,292,GOOD,False
8655381,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,3000000,1703,1709,0,False,0,False,0,False,0,False,False,,1709,508,Not specified,False
8766499,COMMERCIAL,BUSINESS,400000,2060,200,0,True,0,False,0,False,0,False,False,isNewlyBuilt,92,92,AS_NEW,False
8878556,HOUSE,MIXED_USE_BUILDING,595000,6000,255,5,True,0,False,0,True,0,False,False,,0,255,AS_NEW,False
8878555,HOUSE,MIXED_USE_BUILDING,595000,6060,255,5,True,0,False,0,True,0,False,False,,0,255,AS_NEW,False
8877912,GARAGE,LOCK_UP_GARAGE,27500,2300,0,0,False,0,False,0,False,0,False,False,,0,0,,False
8929948,COMMERCIAL,COMMERCIAL_PREMISES,249900,4040,112,0,False,0,False,0,True,0,False,False,,230,230,,False
8917848,COMMERCIAL,COMMERCIAL_PREMISES,320000,2060,205,0,False,0,False,0,True,11,False,False,,0,205,GOOD,False
8622457,COMMERCIAL,BUSINESS,140000,4600,255,0,False,0,False,0,True,0,False,False,,353,353,GOOD,False
8406290,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,220000,5000,0,0,True,0,False,0,False,0,False,False,,0,0,TO_RENOVATE,False
8859733,COMMERCIAL,HOTEL_RESTAURANT_CAFE,489000,8370,0,0,False,0,False,0,False,0,False,False,,125,125,GOOD,False
7973844,COMMERCIAL,HOTEL_RESTAURANT_CAFE,940000,1700,840,0,True,0,False,0,False,0,False,False,isUnderOption,840,840,GOOD,False
8936862,HOUSE,APARTMENT_BLOCK,140000,7870,180,3,False,0,False,0,False,0,False,False,isNewClassified,0,180,Not specified,False
8766378,HOUSE,APARTMENT_BLOCK,295000,5620,0,7,True,0,False,0,True,0,False,False,,192,192,GOOD,False
8919042,HOUSE,HOUSE,279000,1932,0,2,True,0,False,0,True,18,False,False,,180,180,GOOD,False
8938885,HOUSE,APARTMENT_BLOCK,495000,1000,250,5,True,0,False,0,True,5,False,False,isNewClassified,0,250,JUST_RENOVATED,False
8953315,HOUSE,MIXED_USE_BUILDING,499000,2900,205,6,True,0,True,30,True,8,False,False,isNewClassified,789,789,,False
8951572,HOUSE,MIXED_USE_BUILDING,499000,7500,0,7,True,0,False,0,False,0,False,False,isNewClassified,1880,1880,GOOD,False
8951571,HOUSE,MIXED_USE_BUILDING,499000,7500,0,7,True,0,False,0,False,0,False,False,isNewClassified,1880,1880,GOOD,False
8894142,HOUSE,MIXED_USE_BUILDING,220000,4900,200,5,False,0,False,0,False,0,False,False,,70,70,JUST_RENOVATED,False
8620566,OFFICE,OFFICES,140000,4600,255,0,False,0,False,0,True,0,False,False,,353,353,GOOD,False
8931386,HOUSE,MIXED_USE_BUILDING,575000,8370,0,0,False,0,False,0,False,0,False,False,,255,16,GOOD,False
8867124,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,395000,9700,431,0,False,0,False,0,False,0,False,False,,236,236,AS_NEW,False
8419127,HOUSE,MIXED_USE_BUILDING,93500,7000,60,0,False,0,False,0,False,0,False,False,,0,60,GOOD,False
8743946,HOUSE,MIXED_USE_BUILDING,225000,7300,0,3,False,0,False,0,False,0,False,False,,126,27,AS_NEW,True
8805904,HOUSE,HOUSE,244500,8430,194,3,False,0,False,0,False,0,False,False,,171,171,AS_NEW,False
8808375,HOUSE,APARTMENT_BLOCK,250000,4800,2400,20,True,0,False,0,True,0,False,False,isUnderOption,1667,1667,GOOD,False
8593602,HOUSE,APARTMENT_BLOCK,350000,5330,400,0,True,0,False,0,False,0,False,False,,1700,1700,,False
8546681,HOUSE,MIXED_USE_BUILDING,475000,6870,1254,0,False,0,False,0,True,200,False,False,,0,1254,TO_BE_DONE_UP,False
8825218,HOUSE,MIXED_USE_BUILDING,2650000,3001,0,0,False,0,False,0,False,0,False,False,,2700,2700,Not specified,False
8857120,HOUSE,HOUSE,140000,7300,170,2,True,0,False,0,True,50,False,False,,234,234,GOOD,False
8879459,HOUSE,APARTMENT_BLOCK,950000,1050,650,10,True,0,False,0,False,0,False,False,,300,300,,False
8938196,APARTMENT,APARTMENT,282500,9050,128,2,False,0,False,0,True,150,False,False,isNewClassified,0,128,,False
8930919,HOUSE,APARTMENT_BLOCK,795000,1060,212,0,True,0,False,0,True,0,False,False,,0,212,,False
8935524,OFFICE,MIXED_USE_BUILDING_OFFICES,289000,9000,0,0,False,0,False,0,False,0,False,False,isNewClassified,0,0,Not specified,False
8794469,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,285000,8434,239,0,False,0,False,0,False,0,False,False,,239,81,,False
8956613,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,1199000,1500,980,0,False,0,False,0,False,0,False,False,isNewClassified,301,301,,False
7277000,HOUSE,APARTMENT_BLOCK,155000,6767,197,4,False,0,False,0,False,0,False,False,,0,197,GOOD,False
7798884,HOUSE,MIXED_USE_BUILDING,429000,2140,0,9,True,0,False,0,True,0,False,False,,0,0,GOOD,False
8797726,HOUSE,MIXED_USE_BUILDING,449000,5000,160,1,False,0,False,0,False,0,False,False,,36,36,,False
8798898,HOUSE,APARTMENT_BLOCK,695000,1000,120,0,True,0,False,0,False,0,False,False,,0,120,Not specified,False
8798882,HOUSE,APARTMENT_BLOCK,1300000,1650,2500,0,True,0,False,0,False,0,False,False,,0,2500,Not specified,False
8856933,HOUSE,APARTMENT_BLOCK,2300000,4000,0,0,True,0,False,0,False,0,False,False,,247,247,AS_NEW,False
8792147,HOUSE,APARTMENT_BLOCK,3900000,1070,5000,0,True,0,False,0,False,0,False,False,,0,5000,Not specified,False
8919038,HOUSE,HOUSE,155000,3840,189,3,False,0,False,0,False,0,False,False,,251,251,,False
8849956,HOUSE,HOUSE,370000,2480,220,4,True,0,False,0,False,0,False,False,,1380,1380,GOOD,False
8935966,HOUSE,MIXED_USE_BUILDING,495000,2240,310,0,True,0,False,0,False,0,False,False,isNewClassified,1305,1305,GOOD,False
8934483,HOUSE,MIXED_USE_BUILDING,695000,3130,400,3,True,0,False,0,True,30,False,False,isNewClassified,0,400,,False
8844599,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,475000,9310,0,0,True,0,False,0,False,0,False,False,,0,0,,False
8643082,OTHER,OTHER,565000,8500,0,0,False,0,False,0,False,0,False,False,,260,260,GOOD,False
8710838,HOUSE,HOUSE,730000,1780,400,4,True,0,False,0,False,0,False,False,,0,400,GOOD,False
8775402,COMMERCIAL,COMMERCIAL_PREMISES,335000,1930,212,0,True,0,False,0,False,0,False,False,,170,170,GOOD,False
8486562,OFFICE,MIXED_USE_BUILDING_OFFICES,600000,4260,850,0,False,0,False,0,False,0,False,False,,1946,1946,,False
7811178,HOUSE,APARTMENT_BLOCK,135000,6200,0,3,False,0,False,0,False,0,False,False,,0,0,Not specified,False
8803164,HOUSE,HOUSE,150000,8370,68,2,True,0,False,0,False,0,False,False,,0,68,,False
8837112,HOUSE,APARTMENT_BLOCK,190000,4030,230,5,True,0,True,95,True,0,False,False,,0,230,TO_BE_DONE_UP,False
8887883,HOUSE,MIXED_USE_BUILDING,266000,8370,210,4,False,0,False,0,False,0,False,False,,0,210,GOOD,False
8881508,HOUSE,HOUSE,314000,8370,0,8,False,0,False,0,False,0,False,False,,0,0,TO_RENOVATE,False
8927370,HOUSE,APARTMENT_BLOCK,399000,1090,160,3,True,0,False,0,False,0,False,False,,0,160,,False
8389213,HOUSE,HOUSE,535000,6940,0,9,False,0,False,0,False,0,False,False,,0,0,Not specified,True
8823415,HOUSE,APARTMENT_BLOCK,690000,4317,627,14,False,0,False,0,False,0,False,False,,0,627,,False
8896830,HOUSE,HOUSE,281000,3540,150,3,False,0,False,0,True,0,False,False,,593,593,GOOD,False
8877861,HOUSE,APARTMENT_BLOCK,525000,2300,0,0,False,0,False,0,False,0,False,False,,208,208,GOOD,False
8844028,COMMERCIAL,COMMERCIAL_PREMISES,650000,7000,250,0,False,0,False,0,False,0,False,False,,105,105,JUST_RENOVATED,False
8780531,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,400000,1080,580,0,False,0,False,0,False,0,False,False,,1,1,GOOD,False
8873846,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,699000,9255,650,0,False,0,False,0,False,0,False,False,,1100,1100,GOOD,False
8922196,HOUSE,APARTMENT_BLOCK,300000,4000,0,8,False,0,False,0,False,0,False,False,,520,520,,False
8568976,OFFICE,MIXED_USE_BUILDING_OFFICES,350000,1853,255,0,True,0,False,0,False,0,False,False,,0,255,TO_BE_DONE_UP,False
8351709,OFFICE,LARGE_TOWN_HOUSE,850000,4000,0,0,False,0,False,0,False,0,False,False,,0,0,GOOD,False
8661619,OFFICE,OFFICES,1800000,3620,0,0,True,0,False,0,False,0,False,False,,0,0,,False
6956819,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,269000,1000,0,0,False,0,False,0,False,0,False,False,,154,154,Not specified,False
8368375,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,416150,3530,0,0,False,0,False,0,False,0,False,False,,983,983,,False
8741062,HOUSE,MIXED_USE_BUILDING,150000,7000,161,1,True,0,False,0,False,0,False,False,isUnderOption,93,93,Not specified,False
8739426,HOUSE,MIXED_USE_BUILDING,180000,7350,0,4,True,0,False,0,False,0,False,False,,1684,1684,GOOD,False
8815350,HOUSE,APARTMENT_BLOCK,235000,4600,200,4,True,0,False,0,False,0,False,False,,0,200,GOOD,False
8435363,HOUSE,MIXED_USE_BUILDING,250000,4500,280,2,False,0,False,0,True,50,False,False,isUnderOption,166,166,GOOD,False
8780055,HOUSE,HOUSE,695000,2550,0,6,False,0,False,0,False,0,False,False,,440,440,AS_NEW,False
8607200,HOUSE,APARTMENT_BLOCK,1396000,1760,616,6,True,0,True,80,True,82,False,False,,940,940,,False
7839445,HOUSE,MIXED_USE_BUILDING,3200000,1457,1500,15,False,0,False,0,True,0,False,False,,755,755,AS_NEW,False
8855046,HOUSE,HOUSE,435000,4761,0,7,False,0,False,0,False,0,False,False,,543,543,AS_NEW,False
8765444,HOUSE,MIXED_USE_BUILDING,475000,2060,390,0,False,0,False,0,False,0,False,False,,120,120,TO_BE_DONE_UP,False
8765419,HOUSE,MIXED_USE_BUILDING,475000,2060,300,4,True,0,False,0,False,0,False,False,,113,113,TO_BE_DONE_UP,False
8948550,HOUSE,APARTMENT_BLOCK,1795000,1190,800,10,True,0,False,0,False,0,False,False,isNewClassified,0,800,,False
8918544,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,235000,3800,0,0,False,0,False,0,False,0,False,False,,3100,3100,AS_NEW,False
8956810,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,359000,3700,355,0,True,0,False,0,False,0,False,False,isNewClassified,0,355,TO_BE_DONE_UP,False
8812922,COMMERCIAL,COMMERCIAL_PREMISES,750000,3600,0,0,False,0,False,0,False,0,False,False,,3381,3381,GOOD,False
8445603,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,275000,2340,0,0,False,0,False,0,False,0,False,False,,340,340,Not specified,False
8770880,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,574900,2390,0,0,True,0,False,0,False,0,False,False,,0,0,,False
8933606,HOUSE,HOUSE,127000,9500,80,2,True,0,False,0,False,0,False,False,isNewClassified,40,40,GOOD,False
8784168,HOUSE,APARTMENT_BLOCK,459000,1030,210,4,False,0,False,0,False,0,False,False,isNewPrice,0,210,,False
8824087,LAND,BUILDING_LAND,165000,3512,0,0,False,0,False,0,False,0,False,False,,753,753,Not specified,False
8866665,OTHER,OTHER,2300000,2000,0,28,True,0,False,0,False,0,False,False,,0,0,JUST_RENOVATED,False
8850070,HOUSE,MIXED_USE_BUILDING,170000,4800,0,0,False,0,False,0,False,0,False,False,,180,180,,False
8580797,HOUSE,APARTMENT_BLOCK,189000,4101,203,3,False,0,False,0,False,0,False,False,isUnderOption,300,300,,False
7914915,HOUSE,MIXED_USE_BUILDING,680000,6800,0,7,False,0,False,0,False,0,False,False,,594,594,,False
8642744,HOUSE,APARTMENT_BLOCK,687000,1081,490,5,True,0,True,250,True,6,False,False,,0,490,,False
8788084,HOUSE,APARTMENT_BLOCK,1275000,1090,565,6,True,0,False,0,False,0,False,False,,630,630,,False
8954900,HOUSE,MIXED_USE_BUILDING,248000,7300,101,2,True,0,False,0,True,0,False,False,isNewClassified,0,101,AS_NEW,False
8821842,HOUSE,HOUSE,269000,8760,364,8,False,0,False,0,False,0,False,False,,333,333,,False
8813446,HOUSE,HOUSE,495000,7012,340,6,True,0,True,3500,True,495,False,True,,4240,4240,AS_NEW,False
8732710,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,250000,7070,1300,0,False,0,False,0,False,0,False,False,isUnderOption,0,1300,TO_BE_DONE_UP,False
8918394,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,275000,9000,100,0,False,0,False,0,False,0,False,False,,80,80,Not specified,False
8773754,COMMERCIAL,BUSINESS,375000,2970,100,0,False,0,False,0,False,0,False,False,,0,100,GOOD,False
8946755,HOUSE,APARTMENT_BLOCK,525000,1120,270,5,True,0,True,38,True,0,False,False,isNewClassified,0,270,,False
8473846,HOUSE,HOUSE,317500,8820,187,3,True,0,False,0,False,0,False,False,,525,525,AS_NEW,False
8730838,HOUSE,HOUSE,330000,8420,198,3,True,0,True,407,True,0,False,False,,497,497,,False
8775325,HOUSE,HOUSE,405000,9000,0,3,False,0,False,0,False,0,False,False,,0,0,AS_NEW,False
8484316,HOUSE,APARTMENT_BLOCK,735000,1090,300,4,False,0,False,0,False,0,False,False,,300,300,Not specified,False
8950676,HOUSE,APARTMENT_BLOCK,200000,7870,500,2,False,0,False,0,False,0,False,False,isNewClassified,700,700,,False
8951043,HOUSE,HOUSE,250000,8210,0,2,True,0,False,0,False,0,False,False,isNewClassified,0,0,GOOD,False
8938194,HOUSE,HOUSE,350000,9070,138,4,False,0,False,0,True,0,False,False,isNewClassified,79,79,JUST_RENOVATED,False
8635087,HOUSE,MIXED_USE_BUILDING,895000,1082,0,0,False,0,False,0,False,0,False,False,,0,0,,False
8584041,OFFICE,OFFICES,175000,8370,0,0,False,0,False,0,False,0,False,False,,0,0,GOOD,False
8951035,COMMERCIAL,BUSINESS,389000,8200,100,0,True,0,True,400,False,0,False,False,isNewClassified,574,574,GOOD,False
8119221,COMMERCIAL,BUSINESS,365000,2500,151,0,False,0,False,0,False,0,False,False,,0,151,,False
5409468,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,1150000,3630,1860,0,False,0,False,0,True,0,False,False,,4100,4100,Not specified,False
8873566,HOUSE,MIXED_USE_BUILDING,415000,3300,975,0,False,0,False,0,False,0,False,False,,865,865,TO_RENOVATE,False
8487216,HOUSE,MIXED_USE_BUILDING,160000,6200,275,0,False,0,False,0,False,0,False,False,,160,160,Not specified,False
8628928,HOUSE,APARTMENT_BLOCK,1850000,1600,650,12,False,0,False,0,True,0,False,False,,0,650,AS_NEW,False
8716185,HOUSE,HOUSE,495000,9050,0,6,True,0,True,70,False,0,False,False,,212,212,GOOD,False
8876571,HOUSE,MIXED_USE_BUILDING,500000,1060,355,3,True,0,False,0,False,0,False,False,,150,150,GOOD,False
8874474,HOUSE,APARTMENT_BLOCK,595000,4171,511,6,True,0,False,0,False,0,False,False,,225,225,GOOD,False
8802272,HOUSE,MANSION,850000,4000,0,6,False,0,False,0,False,0,False,False,,0,0,GOOD,False
8259999,OFFICE,MIXED_USE_BUILDING_OFFICES,192000,6990,103,0,False,0,False,0,False,0,False,False,,0,103,AS_NEW,False
8917604,INDUSTRY,WAREHOUSE,70000,7340,484,0,False,0,False,0,False,0,False,False,,0,484,TO_RENOVATE,False
8734097,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,170000,6001,0,0,True,0,False,0,False,0,False,False,,0,0,GOOD,False
7668842,HOUSE,APARTMENT_BLOCK,250000,6000,0,5,False,0,False,0,True,0,False,False,,0,0,TO_BE_DONE_UP,False
8606964,HOUSE,MIXED_USE_BUILDING,495000,1050,190,4,False,0,False,0,False,0,False,False,,55,55,,False
8104953,HOUSE,APARTMENT_BLOCK,500000,6200,0,0,False,0,False,0,False,0,False,False,,0,0,TO_RENOVATE,False
8860568,HOUSE,APARTMENT_BLOCK,599000,1090,221,3,True,0,True,130,True,16,False,False,,0,221,,False
8863992,HOUSE,OTHER_PROPERTY,1150000,2060,0,15,False,0,False,0,True,0,False,False,,0,0,JUST_RENOVATED,False
8663224,HOUSE,MIXED_USE_BUILDING,1750000,4190,0,35,True,0,False,0,True,0,False,False,,22000,22000,GOOD,False
7555676,HOUSE,MIXED_USE_BUILDING,1900000,1050,590,0,False,0,False,0,False,0,False,False,,220,220,GOOD,False
8841769,HOUSE,HOUSE,261000,9810,60,1,False,0,False,0,True,0,False,False,,60,60,Not specified,False
8858308,HOUSE,MANSION,590000,8370,298,3,True,0,False,0,False,0,False,False,,93,93,AS_NEW,False
8950497,HOUSE,APARTMENT_BLOCK,899000,2000,240,5,False,0,False,0,True,0,False,False,isNewClassified,0,240,AS_NEW,False
8861608,OFFICE,OFFICE_BLOCK,69000,3320,50,0,False,0,True,160,True,15,False,False,,230,230,TO_RESTORE,False
8572228,OFFICE,MIXED_USE_BUILDING_OFFICES,310000,5377,0,0,False,0,False,0,False,0,False,False,,688,688,AS_NEW,False
8880816,OFFICE,OFFICES,450000,2300,139,0,True,0,False,0,False,0,False,False,,0,139,,False
8916757,COMMERCIAL,COMMERCIAL_PREMISES,569000,9000,205,0,False,0,False,0,False,0,False,False,,81,81,AS_NEW,False
8668364,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,150000,7100,0,0,True,0,True,95,False,0,False,False,,0,40,Not specified,False
8142143,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,297500,6000,0,0,False,0,False,0,False,0,False,False,,0,0,TO_RESTORE,False
8392744,HOUSE,APARTMENT_BLOCK,235000,4690,0,0,False,0,False,0,False,0,False,False,,988,988,,False
8852329,HOUSE,MIXED_USE_BUILDING,250000,7940,330,10,True,0,False,0,True,50,False,False,,904,904,,False
8888677,HOUSE,APARTMENT_BLOCK,309000,4040,0,3,False,0,False,0,True,0,False,False,,0,0,AS_NEW,False
8652313,HOUSE,APARTMENT_BLOCK,325000,6000,0,5,False,0,False,0,False,0,False,False,,0,0,Not specified,False
7384413,HOUSE,APARTMENT_BLOCK,369900,4000,0,0,False,0,False,0,True,104,False,False,,0,0,TO_BE_DONE_UP,False
8442010,HOUSE,APARTMENT_BLOCK,460000,1080,500,9,False,0,False,0,True,0,False,False,isUnderOption,500,500,,False
8950294,HOUSE,MIXED_USE_BUILDING,150000,7100,228,1,True,0,False,0,False,0,False,False,isNewClassified,169,169,TO_BE_DONE_UP,False
8956821,HOUSE,HOUSE,195000,4000,200,3,False,0,False,0,False,0,False,False,isNewClassified,85,85,TO_RESTORE,False
8929585,HOUSE,HOUSE,293300,9700,228,4,False,0,False,0,False,0,False,False,,457,457,,False
8807727,HOUSE,APARTMENT_BLOCK,1850000,9300,0,0,True,0,False,0,False,0,False,False,,1609,1609,GOOD,False
8927165,HOUSE,APARTMENT_BLOCK,250000,5100,440,0,True,0,False,0,False,0,False,False,,412,412,,False
8711151,HOUSE,HOUSE,360000,9255,150,4,True,0,False,0,True,4,False,False,,247,247,Not specified,False
8712615,HOUSE,APARTMENT_BLOCK,497500,1030,170,3,True,0,True,6,True,0,False,False,,0,170,,False
8862517,HOUSE,APARTMENT_BLOCK,699000,1080,370,6,False,0,True,31,True,4,False,False,,0,370,,False
8845338,HOUSE,APARTMENT_BLOCK,720000,1430,305,5,False,0,False,0,True,100,False,False,,200,200,AS_NEW,False
8824391,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,175000,7500,0,0,False,0,False,0,False,0,False,False,,0,0,,False
8808355,HOUSE,APARTMENT_BLOCK,185000,4100,0,5,False,0,False,0,False,0,False,False,,0,0,TO_BE_DONE_UP,False
8808354,HOUSE,HOUSE,185000,4100,0,5,False,0,False,0,False,0,False,False,,0,0,TO_BE_DONE_UP,False
8877794,HOUSE,VILLA,1095000,2970,0,5,False,0,False,0,False,0,False,False,,4793,4793,,False
8889621,HOUSE,MIXED_USE_BUILDING,1100000,4731,0,99,False,0,False,0,False,0,False,False,isNotarySale,3588,3588,GOOD,False
8925720,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,1300000,2440,1650,0,True,0,False,0,False,0,False,False,,0,1650,TO_RENOVATE,False
8857329,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,1600000,6061,4200,0,False,0,False,0,False,0,False,False,,0,4200,AS_NEW,False
7926099,COMMERCIAL,BUSINESS,150000,5000,0,0,False,0,False,0,False,0,False,False,,0,0,GOOD,False
8817348,HOUSE,APARTMENT_BLOCK,395000,6000,0,0,False,0,False,0,False,0,False,False,,0,0,TO_BE_DONE_UP,False
8498396,HOUSE,MIXED_USE_BUILDING,130000,6140,258,0,False,0,False,0,False,0,False,False,,379,379,Not specified,False
8537029,HOUSE,MIXED_USE_BUILDING,450000,6000,350,0,False,0,False,0,False,0,False,False,,96,96,Not specified,False
8569061,HOUSE,APARTMENT_BLOCK,470000,4000,0,9,False,0,False,0,True,0,False,False,isUnderOption,0,0,TO_BE_DONE_UP,False
8824377,HOUSE,MIXED_USE_BUILDING,675000,1640,270,4,False,0,True,200,True,15,False,False,,449,449,,False
8889044,HOUSE,APARTMENT_BLOCK,720000,1080,309,0,True,0,False,0,True,12,False,False,,0,309,,False
8861609,HOUSE,HOUSE,139000,3320,160,2,False,0,True,160,True,15,False,False,,230,230,TO_RESTORE,False
8956239,HOUSE,APARTMENT_BLOCK,185000,6000,182,2,False,0,False,0,False,0,False,False,isNewClassified,0,182,Not specified,False
8923378,HOUSE,MIXED_USE_BUILDING,595000,1310,307,5,True,0,False,0,True,20,False,False,,580,580,TO_BE_DONE_UP,False
8826383,HOUSE,APARTMENT_BLOCK,645000,4300,0,0,False,0,False,0,False,0,False,False,,0,0,TO_BE_DONE_UP,False
8566800,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,625000,6200,0,0,False,0,False,0,False,0,False,False,,0,0,,False
8497045,HOUSE,MIXED_USE_BUILDING,135000,6061,180,0,False,0,False,0,False,0,False,False,,210,210,Not specified,False
8468983,HOUSE,MIXED_USE_BUILDING,179900,4000,120,3,False,0,False,0,False,0,False,False,,0,120,,False
8487215,HOUSE,MIXED_USE_BUILDING,249000,6010,500,0,False,0,False,0,False,0,False,False,,610,610,Not specified,False
8847677,HOUSE,APARTMENT_BLOCK,255000,6020,0,5,False,0,False,0,False,0,False,False,isNotarySale,0,0,Not specified,False
8559762,HOUSE,APARTMENT_BLOCK,669000,1080,266,7,True,0,False,0,False,0,False,False,,0,266,,False
